IDRC Kenya,,Project: ,,,,,,,,,
09-May-2019,,Created : ,,,,,,,,,
Process ID,Sample ID,Sample ID,Order,Genus,Species,Subspecies,Country/Ocean,Exact Site,Lat,Lon,Elev
KBIR171-11,06536-G5,06536-G5,Bucerotiformes,Bycanistes,Bycanistes subcylindricus,,Kenya,Kakamega forest,,,
KBIR174-11,06536-G8,06536-G8,Bucerotiformes,Bycanistes,Bycanistes subcylindricus,,Kenya,Near Kampala,,,1193
KBIR173-11,06536-G7,06536-G7,Bucerotiformes,Bycanistes,Bycanistes subcylindricus,,Kenya,Bwamba forest,,,762
KBIR144-11,06536-E2,06536-E2,Charadriiformes,Calidris,Calidris falcinellus,,Kenya,South East end of lake,-2,36.167,610
KBIR107-11,06536-B1,06536-B1,Passeriformes,Chamaetylas,Chamaetylas poliocephala,Chamaetylas poliocephala carruthersi,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR108-11,06536-B2,06536-B2,Passeriformes,Chamaetylas,Chamaetylas poliocephala,Chamaetylas poliocephala carruthersi,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR109-11,06536-B3,06536-B3,Passeriformes,Chamaetylas,Chamaetylas poliocephala,Chamaetylas poliocephala carruthersi,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR110-11,06536-B4,06536-B4,Passeriformes,Chamaetylas,Chamaetylas poliocephala,Chamaetylas poliocephala carruthersi,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR111-11,06536-B5,06536-B5,Passeriformes,Chamaetylas,Chamaetylas poliocephala,Chamaetylas poliocephala carruthersi,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR047-11,06535-D11,06535-D11,Passeriformes,Chloropeta,,,Kenya,Lake papyrus Swamps,0.067,34.15,1128
KBIR178-11,06536-G12,06536-G12,Passeriformes,Corvus,Corvus albus,,Kenya,Nairobi River,-1.283,36.817,1800
KBIR180-11,06536-H2,06536-H2,Passeriformes,Corvus,Corvus albus,,Kenya,Park Road,-1.267,36.833,1663
KBIR179-11,06536-H1,06536-H1,Passeriformes,Corvus,Corvus albus,,Kenya,Nairobi,-1.283,36.817,1800
KBIR177-11,06536-G11,06536-G11,Passeriformes,Corvus,Corvus albus,,Kenya,Bombo,,,1216
KBIR181-11,06536-H3,06536-H3,Passeriformes,Corvus,Corvus albus,,Kenya,Kabete,-1.267,36.8,1829
KBIR112-11,06536-B6,06536-B6,Passeriformes,Cossypha,Cossypha cyanocampter,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR115-11,06536-B9,06536-B9,Passeriformes,Cossypha,Cossypha cyanocampter,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR116-11,06536-B10,06536-B10,Passeriformes,Cossypha,Cossypha cyanocampter,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR114-11,06536-B8,06536-B8,Passeriformes,Cossypha,Cossypha cyanocampter,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR113-11,06536-B7,06536-B7,Passeriformes,Cossypha,Cossypha cyanocampter,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR024-11,06535-B12,06535-B12,Passeriformes,Eremomela,Eremomela turneri,,Democratic Republic of the Congo,Mawambi,-1.033,28.75,826
KBIR027-11,06535-C3,06535-C3,Passeriformes,Eremomela,Eremomela turneri,,Kenya,Kakamega forest station,0.25,34.833,1676
KBIR025-11,06535-C1,06535-C1,Passeriformes,Eremomela,Eremomela turneri,,Democratic Republic of the Congo,Lake Moera,,,
KBIR026-11,06535-C2,06535-C2,Passeriformes,Eremomela,Eremomela turneri,,Kenya,Kakamega forest station,0.25,34.833,1676
KBIR040-11,06535-D4,06535-D4,Falconiformes,Falco,,,Kenya,E. Swan Estates,1.017,35,1879
KBIR036-11,06535-C12,06535-C12,Falconiformes,Falco,,,Kenya,Athi-Namanga Rd,-1.467,36.95,1521
KBIR037-11,06535-D1,06535-D1,Falconiformes,Falco,,,Kenya,Ol Kalou,,,2370
KBIR038-11,06535-D2,06535-D2,Falconiformes,Falco,,,Kenya,Nairobi,-1.283,36.8,1707
KBIR039-11,06535-D3,06535-D3,Falconiformes,Falco,,,Kenya,E. Swan Estates,1.017,35,1879
KBIR056-11,06535-E8,06535-E8,Galliformes,Francolinus,,,Tanzania,Oldowai,-2.983,35.35,4678
KBIR013-11,06535-B1,06535-B1,Passeriformes,Geokichla,Geokichla guttata,,Kenya,Arabuko Sokoke Forest,-3.318,39.867,21
KBIR012-11,06535-A12,06535-A12,Passeriformes,Geokichla,Geokichla guttata,,Kenya,Arabuko Sokoke Forest,-3.318,39.867,21
KBIR011-11,06535-A11,06535-A11,Passeriformes,Geokichla,Geokichla guttata,,Kenya,Arabuko Sokoke Forest,-3.318,39.867,21
KBIR041-11,06535-D5,06535-D5,Charadriiformes,Glareola,Glareola ocularis,,Kenya,20 mile N. of Malindi town,-3.217,40.117,20
KBIR045-11,06535-D9,06535-D9,Charadriiformes,Glareola,Glareola ocularis,,Kenya,20 mile N. of Malindi town,-3.217,40.117,20
KBIR044-11,06535-D8,06535-D8,Charadriiformes,Glareola,Glareola ocularis,,Kenya,20 mile N. of Malindi town,-3.217,40.117,20
KBIR043-11,06535-D7,06535-D7,Charadriiformes,Glareola,Glareola ocularis,,Kenya,Malindi,-3.217,40.117,20
KBIR042-11,06535-D6,06535-D6,Charadriiformes,Glareola,Glareola ocularis,,Kenya,20 mile N. of Malindi town,-3.217,40.117,20
KBIR022-11,06535-B10,06535-B10,Passeriformes,Hedydipna,Hedydipna pallidigaster,,Tanzania,Usambara Mt Forest,-5.083,38.583,914
KBIR021-11,06535-B9,06535-B9,Passeriformes,Hedydipna,Hedydipna pallidigaster,,Tanzania,Usambara Mt Forest,-5.083,38.583,914
KBIR020-11,06535-B8,06535-B8,Passeriformes,Hedydipna,Hedydipna pallidigaster,,Tanzania,Usambara Mt Forest,-5.083,38.583,914
KBIR019-11,06535-B7,06535-B7,Passeriformes,Hedydipna,Hedydipna pallidigaster,,Tanzania,Usambara Mt Forest,-5.083,38.583,914
KBIR023-11,06535-B11,06535-B11,Passeriformes,Hedydipna,Hedydipna pallidigaster,,Tanzania,Usambara Mt Forest,-5.083,38.583,914
KBIR175-11,06536-G9,06536-G9,Ciconiiformes,Leptoptilos,Leptoptilos crumenifer,,Kenya,Kambi Ya Samaki,,,975
KBIR176-11,06536-G10,06536-G10,Ciconiiformes,Leptoptilos,Leptoptilos crumenifer,,Kenya,Athi River,-1.333,36.883,1524
KBIR030-11,06535-C6,06535-C6,Passeriformes,Macronyx,Macronyx sharpei,,Kenya,Kinangop Plateau,-0.767,36.733,2613
KBIR032-11,06535-C8,06535-C8,Passeriformes,Macronyx,Macronyx sharpei,,Kenya,Kinangop Plateau,-0.767,36.733,2613
KBIR031-11,06535-C7,06535-C7,Passeriformes,Macronyx,Macronyx sharpei,,Kenya,Mt. Elgon Hut,1.067,34.567,3353
KBIR029-11,06535-C5,06535-C5,Passeriformes,Macronyx,Macronyx sharpei,,Kenya,Kinangop Plateau,-0.767,36.733,2613
KBIR028-11,06535-C4,06535-C4,Passeriformes,Macronyx,Macronyx sharpei,,Kenya,Mt. Elgon,1.067,34.567,3353
KBIR117-11,06536-B11,06536-B11,Passeriformes,Melaenornis,Melaenornis pallidus,,Kenya,North East Ethiopia,,,488
KBIR138-11,06536-D8,06536-D8,Passeriformes,Mirafra,Mirafra africana,,Kenya,Bottom of Limuru Escarpment,-1.1,36.65,1981
KBIR106-11,06536-A12,06536-A12,Passeriformes,Mirafra,Mirafra africana,Mirafra africana athi,Kenya,North of Washek,,,
KBIR105-11,06536-A11,06536-A11,Passeriformes,Mirafra,Mirafra ashi,,Kenya,Athi Plains,1.567,34.817,1524
KBIR188-11,06536-H10,06536-H10,Passeriformes,Motacilla,Motacilla aguimp,,Kenya,East Surrey Estate,,,
KBIR186-11,06536-H8,06536-H8,Passeriformes,Motacilla,Motacilla aguimp,,Kenya,Kitale,1.017,35,1877
KBIR187-11,06536-H9,06536-H9,Passeriformes,Motacilla,Motacilla aguimp,,Kenya,Lavington,1.283,36.783,1751
KBIR046-11,06535-D10,06535-D10,Passeriformes,Muscicapa,Muscicapa lendu,,Kenya,Kakamega Forest,0.283,34.75,4942
KBIR183-11,06536-H5,06536-H5,Accipitriformes,Necrosyrtes,,,Kenya,Bombo,,,1216
KBIR185-11,06536-H7,06536-H7,Accipitriformes,Necrosyrtes,,,Kenya,unknown,,,
KBIR182-11,06536-H4,06536-H4,Accipitriformes,Necrosyrtes,,,Kenya,Nairobi,-1.283,36.817,1707
KBIR184-11,06536-H6,06536-H6,Accipitriformes,Necrosyrtes,,,Kenya,Nairobi,-1.283,36.817,1707
KBIR094-11,06535-H10,06535-H10,Passeriformes,Nectarinia,,,Kenya,Chyulu Camp,-0.55,34.75,2134
KBIR153-11,06536-E11,06536-E11,Passeriformes,Nectarinia,Nectarinia kilimensis,,Kenya,Chuyu Hills,-2.683,37.883,2160
KBIR156-11,06536-F2,06536-F2,Passeriformes,Nectarinia,Nectarinia kilimensis,,Kenya,Tang Terr,,,1829
KBIR157-11,06536-F3,06536-F3,Passeriformes,Nectarinia,Nectarinia kilimensis,,Kenya,Nyarusiza,,,1981
KBIR155-11,06536-F1,06536-F1,Passeriformes,Nectarinia,Nectarinia kilimensis,,Kenya,Karen Ridge,-1.333,36.7,1820
KBIR154-11,06536-E12,06536-E12,Passeriformes,Nectarinia,Nectarinia kilimensis,,Kenya,Knigt`s Hill/Cherangani Hills,1,35,3420
KBIR090-11,06535-H6,06535-H6,Passeriformes,Neocossyphus,Neocossyphus poensis,,Kenya,Kakamega Forest,0.25,34.833,1676
KBIR091-11,06535-H7,06535-H7,Passeriformes,Neocossyphus,Neocossyphus poensis,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR092-11,06535-H8,06535-H8,Passeriformes,Neocossyphus,Neocossyphus poensis,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR089-11,06535-H5,06535-H5,Passeriformes,Neocossyphus,Neocossyphus poensis,,Kenya,Kakamega Forest,0.25,34.833,1676
KBIR088-11,06535-H4,06535-H4,Passeriformes,Neocossyphus,Neocossyphus poensis,,Kenya,Kakamega Forest,0.25,34.833,1676
KBIR143-11,06536-E1,06536-E1,Passeriformes,Oenanthe,,,Kenya,Near Lake Naivasha,-0.75,36.333,1890
KBIR003-11,06535-A3,06535-A3,Strigiformes,Otus,Otus ireneae,,Kenya,Near Kilifi,-3.318,39.867,21
KBIR002-11,06535-A2,06535-A2,Strigiformes,Otus,Otus ireneae,,Kenya,Arabuko Sokoke Forest,-3.333,39.867,21
KBIR146-11,06536-E4,06536-E4,Passeriformes,,,,Kenya,UFIPA,,,2134
KBIR014-11,06535-B2,06535-B2,Passeriformes,,,,Kenya,Molo West Highlands,-0.25,35.733,2461
KBIR015-11,06535-B3,06535-B3,Passeriformes,,,,Kenya,S. W Molo grasslands,-0.25,35.733,2347
KBIR016-11,06535-B4,06535-B4,Passeriformes,,,,Kenya,S. W of Molo town,-0.25,35.733,2591
KBIR017-11,06535-B5,06535-B5,Passeriformes,,,,Kenya,Molo grassland,-0.25,35.733,2347
KBIR018-11,06535-B6,06535-B6,Passeriformes,,,,Kenya,Molo grassland,-0.25,35.733,2347
KBIR147-11,06536-E5,06536-E5,Galliformes,,,,Kenya,Oldowai,,,1341
KBIR074-11,06535-G2,06535-G2,Passeriformes,Phyllastrephus,,,Kenya,Entesekera,-1.867,37.35,2073
KBIR073-11,06535-G1,06535-G1,Passeriformes,Phyllastrephus,,,Kenya,Kipurses,-1.75,36.033,2300
KBIR068-11,06535-F8,06535-F8,Passeriformes,Phyllastrephus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR069-11,06535-F9,06535-F9,Passeriformes,Phyllastrephus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR070-11,06535-F10,06535-F10,Passeriformes,Phyllastrephus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR071-11,06535-F11,06535-F11,Passeriformes,Phyllastrephus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR072-11,06535-F12,06535-F12,Passeriformes,Phyllastrephus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR168-11,06536-G2,06536-G2,Passeriformes,Phyllastrephus,Phyllastrephus cabanisi,,Kenya,Near Chemisia,0.25,35,2133
KBIR165-11,06536-F11,06536-F11,Passeriformes,Phyllastrephus,Phyllastrephus cabanisi,,Kenya,East Surrey Estate,,,
KBIR166-11,06536-F12,06536-F12,Passeriformes,Phyllastrephus,Phyllastrephus cabanisi,,Kenya,East Surrey Estate,,,
KBIR167-11,06536-G1,06536-G1,Passeriformes,Phyllastrephus,Phyllastrephus cabanisi,,Kenya,Kakamega forest,0.267,34.883,1700
KBIR169-11,06536-G3,06536-G3,Passeriformes,Phyllastrephus,Phyllastrephus cabanisi,,Kenya,Kilgoris,-1,34.867,1792
KBIR033-11,06535-C9,06535-C9,Passeriformes,Ploceus,Ploceus golandi,,Kenya,Near kilifi,-3.318,39.867,21
KBIR034-11,06535-C10,06535-C10,Passeriformes,Ploceus,Ploceus golandi,,Kenya,Near kilifi,-3.318,39.867,21
KBIR035-11,06535-C11,06535-C11,Passeriformes,Ploceus,Ploceus golandi,,Kenya,unknown,,,30
KBIR048-11,06535-D12,06535-D12,Passeriformes,Poeoptera,Poeoptera femoralis,,Kenya,Chyulu Camp,,,2160
KBIR131-11,06536-D1,06536-D1,Passeriformes,Pogonocichla,,,Kenya,Near Chemisia,0.25,35,2133
KBIR123-11,06536-C5,06536-C5,Passeriformes,Pogonocichla,,,Kenya,Kameligon,1,35,3420
KBIR122-11,06536-C4,06536-C4,Passeriformes,Pogonocichla,,,Kenya,Kaibibich,1.183,35.283,2650
KBIR127-11,06536-C9,06536-C9,Passeriformes,Pogonocichla,,,Kenya,Near Chemisia,0.25,35,2133
KBIR128-11,06536-C10,06536-C10,Passeriformes,Pogonocichla,,,Kenya,Near Chemisia,0.25,35,2133
KBIR129-11,06536-C11,06536-C11,Passeriformes,Pogonocichla,,,Kenya,Near Chemisia,0.25,35,2133
KBIR130-11,06536-C12,06536-C12,Passeriformes,Pogonocichla,,,Kenya,Near Chemisia,0.25,35,2133
KBIR124-11,06536-C6,06536-C6,Passeriformes,Pogonocichla,Pogonocichla stellata,,Kenya,5km from Marifa School,1.667,35.833,2103
KBIR125-11,06536-C7,06536-C7,Passeriformes,Pogonocichla,Pogonocichla stellata,,Kenya,5km from Marifa School,1.667,35.833,2103
KBIR126-11,06536-C8,06536-C8,Passeriformes,Pogonocichla,Pogonocichla stellata,,Kenya,Entesekera,2.817,40.933,1600
KBIR148-11,06536-E6,06536-E6,Passeriformes,Pogonocichla,Pogonocichla stellata,,Kenya,Entesekera,2.817,40.933,1600
KBIR121-11,06536-C3,06536-C3,Passeriformes,Pogonocichla,Pogonocichla stellata,,Kenya,Kamwega-Kipsamoite road,,,2134
KBIR119-11,06536-C1,06536-C1,Passeriformes,Pogonocichla,Pogonocichla stellata,Pogonocichla stellata guttifer,Kenya,Southern Forest,2.583,36.95,1981
KBIR118-11,06536-B12,06536-B12,Passeriformes,Pogonocichla,Pogonocichla stellata,Pogonocichla stellata guttifer,Kenya,Southern Forest,2.583,36.95,1981
KBIR120-11,06536-C2,06536-C2,Passeriformes,Pogonocichla,Pogonocichla stellata,Pogonocichla stellata pallidiflava,Kenya,Gilo Imatong,,,2000
KBIR061-11,06535-F1,06535-F1,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Mt. Loima,,,2134
KBIR067-11,06535-F7,06535-F7,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR066-11,06535-F6,06535-F6,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR065-11,06535-F5,06535-F5,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR064-11,06535-F4,06535-F4,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR063-11,06535-F3,06535-F3,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR062-11,06535-F2,06535-F2,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Mt. Loima,,,2134
KBIR060-11,06535-E12,06535-E12,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Mt. Loima,,,2134
KBIR059-11,06535-E11,06535-E11,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Mt. Loima,,,2134
KBIR058-11,06535-E10,06535-E10,Passeriformes,Pseudoalcippe,Pseudoalcippe abyssinica,,Kenya,Mt. Loima,,,2134
KBIR057-11,06535-E9,06535-E9,Galliformes,Pternistis,Pternistis squamatus,,Kenya,Chyulu Camp,,,2160
KBIR145-11,06536-E3,06536-E3,Passeriformes,Pycnonotus,Pycnonotus tricolor,Pycnonotus tricolor tricolor,Kenya,South Kinangop,-0.717,36.05,2606
KBIR137-11,06536-D7,06536-D7,Passeriformes,Sheppardia,Sheppardia aequatorialis,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR133-11,06536-D3,06536-D3,Passeriformes,Sheppardia,Sheppardia aequatorialis,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR134-11,06536-D4,06536-D4,Passeriformes,Sheppardia,Sheppardia aequatorialis,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR135-11,06536-D5,06536-D5,Passeriformes,Sheppardia,Sheppardia aequatorialis,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR136-11,06536-D6,06536-D6,Passeriformes,Sheppardia,Sheppardia aequatorialis,,Kenya,Kamwega-Kipsamoite road,0.333,34.967,2134
KBIR132-11,06536-D2,06536-D2,Passeriformes,Spermophaga,Spermophaga ruficapilla,,Kenya,Kilgoris,0.95,34.867,2073
KBIR139-11,06536-D9,06536-D9,Passeriformes,Spizocorys,Spizocorys fremantlii,Spizocorys fremantlii delamerei,Kenya,Athi Plains,-1.333,36.883,1524
KBIR140-11,06536-D10,06536-D10,Passeriformes,Spizocorys,Spizocorys fremantlii,Spizocorys fremantlii delamerei,Kenya,Athi Plains,-1.333,36.883,1524
KBIR149-11,06536-E7,06536-E7,Passeriformes,Tchagra,Tchagra jamesi,,Kenya,Chyulu Camp,-2.683,37.883,2160
KBIR049-11,06535-E1,06535-E1,Accipitriformes,Torgos,Torgos tracheliotos,,Kenya,Rumuruti,0.317,36.5,1889
KBIR050-11,06535-E2,06535-E2,Accipitriformes,Trigonoceps,Trigonoceps occipitalis,,Ethiopia,Dilla,6.417,38.317,1750
KBIR081-11,06535-G9,06535-G9,Passeriformes,Turdus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR051-11,06535-E3,06535-E3,Passeriformes,Turdus,,,Kenya,Donyo Sabuk,-1.118,37.3,1524
KBIR052-11,06535-E4,06535-E4,Passeriformes,Turdus,,,Kenya,Chuka,-0.333,37.05,4593
KBIR053-11,06535-E5,06535-E5,Passeriformes,Turdus,,,Kenya,Donyo Sabuk,-1.118,37.3,1524
KBIR054-11,06535-E6,06535-E6,Passeriformes,Turdus,,,Kenya,Embu,0.533,37.45,1382
KBIR055-11,06535-E7,06535-E7,Passeriformes,Turdus,,,Kenya,Donyo Sabuk,-1.118,37.3,1524
KBIR082-11,06535-G10,06535-G10,Passeriformes,Turdus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR079-11,06535-G7,06535-G7,Passeriformes,Turdus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR087-11,06535-H3,06535-H3,Passeriformes,Turdus,,,Kenya,Muruasigar,3.033,35,2134
KBIR086-11,06535-H2,06535-H2,Passeriformes,Turdus,,,Kenya,Muruasigar,3.033,35,2134
KBIR085-11,06535-H1,06535-H1,Passeriformes,Turdus,,,Kenya,Muruasigar,3.033,35,2134
KBIR084-11,06535-G12,06535-G12,Passeriformes,Turdus,,,Kenya,Muruasigar,3.033,35,2134
KBIR083-11,06535-G11,06535-G11,Passeriformes,Turdus,,,Kenya,Muruasigar,3.033,35,2134
KBIR080-11,06535-G8,06535-G8,Passeriformes,Turdus,,,Kenya,Kamwega-Kimsamoite road,0.333,34.967,2134
KBIR006-11,06535-A6,06535-A6,Passeriformes,Turdus,Turdus olivaceus,,Kenya,Ngangao forest,3.367,38.333,1500
KBIR010-11,06535-A10,06535-A10,Passeriformes,Turdus,Turdus olivaceus,,Kenya,Ngangao forest,3.367,38.333,1500
KBIR007-11,06535-A7,06535-A7,Passeriformes,Turdus,Turdus olivaceus,,Kenya,Bura Hills,-1.1,39.95,1768
KBIR008-11,06535-A8,06535-A8,Passeriformes,Turdus,Turdus olivaceus,,Kenya,Not specified,-1.1,39.95,1219
KBIR009-11,06535-A9,06535-A9,Passeriformes,Turdus,Turdus olivaceus,,Kenya,Not specified,-1.1,39.95,1768
KBIR150-11,06536-E8,06536-E8,Passeriformes,Zosterops,,,Kenya,South of Mount Kulal,2.583,36.917,1829
KBIR152-11,06536-E10,06536-E10,Passeriformes,Zosterops,,,Kenya,South of Mount Kulal,2.583,36.917,1829
KBIR151-11,06536-E9,06536-E9,Passeriformes,Zosterops,,,Kenya,South of Mount Kulal,2.583,36.917,1829
KBIR159-11,06536-F5,06536-F5,Passeriformes,Zosterops,Zosterops poliogastrus,,Kenya,Nanyuki,-0.067,37.033,835
KBIR160-11,06536-F6,06536-F6,Passeriformes,Zosterops,Zosterops poliogastrus,,Kenya,Nanyuki,-0.067,37.033,835
KBIR161-11,06536-F7,06536-F7,Passeriformes,Zosterops,Zosterops poliogastrus,,Kenya,Dames Camp,,,3200
KBIR162-11,06536-F8,06536-F8,Passeriformes,Zosterops,Zosterops poliogastrus,,Kenya,Upper Meru Forest,0.117,37.6,2286
KBIR158-11,06536-F4,06536-F4,Passeriformes,Zosterops,Zosterops poliogastrus,,Kenya,Kibosho,,,1737
KFISH282-10,Fw-3426-2b,Fw-3426-2b,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Lake Nakuru/ 100m  from Njoro River mouth,,,37
KFISH283-10,Fw-3426-3,Fw-3426-3,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Lake Nakuru/ 100m  from Njoro River mouth,,,37
KFISH461-11,ELE 5,ELE 5,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH460-11,ELE 4,ELE 4,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH459-11,ELE 3,ELE 3,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH458-11,ELE 2,ELE 2,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH457-11,ELE 1,ELE 1,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,-0.781,36.413,
KFISH284-10,Fw-3426-4b,Fw-3426-4b,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Lake Nakuru/ 100m  from Njoro River mouth,,,37
KFISH285-10,Fw-3426-5,Fw-3426-5,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Lake Nakuru/ 100m  from Njoro River mouth,,,37
KFISH466-11,ELE 10,ELE 10,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH465-11,ELE 9,ELE 9,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH464-11,ELE 8,ELE 8,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH463-11,ELE 7,ELE 7,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH462-11,ELE 6,ELE 6,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Flamingo Lodge,,,
KFISH281-10,Fw-3426-1,Fw-3426-1,Cichliformes,Alcolapia,Alcolapia grahami,,Kenya,Lake Nakuru/ 100m  from Njoro River mouth,,,37
KFISH377-11,MOA 00685,MOA 00685,Characiformes,Alestes,,,Kenya,Moa/left of Tarda guest house,,,
KFISH380-11,MOA 00691,MOA 00691,Characiformes,Alestes,,,Kenya,Moa/left of Tarda guest house,,,
KFISH379-11,MOA 00688,MOA 00688,Characiformes,Alestes,,,Kenya,Moa/left of Tarda guest house,,,
KFISH378-11,MOA 00687,MOA 00687,Characiformes,Alestes,,,Kenya,Moa/left of Tarda guest house,,,
KFISH181-10,LVB-305,LVB-305,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH111-10,LVB-164,LVB-164,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH110-10,LVB-163,LVB-163,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH180-10,LVB-304,LVB-304,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH178-10,LVB-302,LVB-302,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH179-10,LVB-303,LVB-303,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Shinyerere River/ Maili saba-saiwa Bridge,1.08651,35.1081,1862
KFISH113-10,LVB-166,LVB-166,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH112-10,LVB-165,LVB-165,Siluriformes,Amphilius,Amphilius jacksonii,,Kenya,Yala River/ Old-new bridge,0.08528,34.5423,1388
KFISH209-10,FW-3395-38,FW-3395-38,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Chania River/ confluence with Sagana,-0.44733,37.042,
KFISH238-10,FW-3394-96,FW-3394-96,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Ewaso Nyiro River/ below dam/ Mpala ranch,0.31928,36.9095,
KFISH239-10,FW-3394-98,FW-3394-98,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Ewaso Nyiro River/ below dam/ Mpala ranch,0.3193,36.9095,
KFISH240-10,FW-3394-100,FW-3394-100,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Ewaso Nyiro River/ below dam/ Mpala ranch,0.31932,36.9095,
KFISH201-10,FW-3397-22,FW-3397-22,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Murera camp/ outside Meru National Park,0.27405,38.1221,
KFISH205-10,FW-3396-30,FW-3396-30,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Sagana River/ Marua-Nayuki bridge,-0.44563,37.0439,
KFISH206-10,FW-3396-32,FW-3396-32,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Sagana River/ Marua-Nayuki bridge,-0.44565,37.0439,
KFISH221-10,FW-3418-62,FW-3418-62,Siluriformes,Amphilius,Amphilius uranoscopus,,Kenya,Ewaso Nyiro River/ Mpala ranch campsite,0.2836,36.9115,
